country,date,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,reservoir_gating_index,detection_index,barrier_information_index,targeted_protection_index,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,positive_rate,tests_per_case,reproduction_rate,new_deaths_smoothed_per_million
China,2020-01-01,0.0,5.99,6.85,0.0,0.0,41.66666666666667,12.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-02,0.0,5.99,6.85,0.0,0.0,41.66666666666667,12.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-03,0.0,5.99,6.85,0.0,0.0,41.66666666666667,12.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-04,0.0,5.99,6.85,0.0,0.0,41.66666666666667,12.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-05,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-06,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-07,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-08,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,
China,2020-01-09,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,0.0
China,2020-01-10,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,0.0
China,2020-01-11,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,0.0
China,2020-01-12,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,0.000100237994
China,2020-01-13,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,0.000100237994
China,2020-01-14,2.78,10.68,12.2,0.0,0.0,66.66666666666667,37.5,0.0,0.0,0.0,0.0,,,,0.000100237994
China,2020-01-15,8.33,13.8,15.77,0.0,0.0,66.66666666666667,62.5,0.0,0.0,0.0,0.0,,,,0.000100237994
China,2020-01-16,8.33,13.8,15.77,0.0,0.0,66.66666666666667,62.5,0.0,0.0,0.0,0.0,,,,0.000100237994
China,2020-01-17,8.33,13.8,15.77,0.0,0.0,66.66666666666667,62.5,0.0,0.0,0.0,0.0,,,,0.00020047599
China,2020-01-18,8.33,13.8,15.77,0.0,0.0,66.66666666666667,62.5,0.0,0.0,0.0,0.0,,,,0.00020047599
China,2020-01-19,8.33,13.8,15.77,0.0,0.0,66.66666666666667,62.5,0.0,0.0,0.0,0.0,,,,0.00020047599
China,2020-01-20,8.33,14.58,16.67,0.0,0.0,66.66666666666667,62.5,0.0,0.0,0.0,0.0,,,,0.000300714
China,2020-01-21,8.33,16.15,18.45,0.0,0.0,66.66666666666667,75.0,0.0,0.0,0.0,0.0,,,,0.00050118996
China,2020-01-22,26.39,27.08,30.95,0.0,28.571428571428573,66.66666666666667,87.5,0.0,0.0,0.0,0.0,,,,0.0016038079
China,2020-01-23,44.91,37.5,42.86,0.0,47.61904761904763,66.66666666666667,87.5,0.0,0.0,0.0,0.0,,,3.0428,0.0017040459
China,2020-01-24,44.91,37.5,42.86,0.0,47.61904761904763,66.66666666666667,87.5,0.0,0.0,0.0,0.0,,,3.2823,0.002405712
China,2020-01-25,47.69,39.06,44.64,0.0,47.61904761904763,66.66666666666667,87.5,0.0,0.0,0.0,0.0,,,3.4984,0.0040095197
China,2020-01-26,69.91,51.56,58.93,0.0,76.19047619047618,66.66666666666667,87.5,0.0,0.0,0.0,0.0,,,3.5942,0.0053126137
China,2020-01-27,69.91,51.56,58.93,0.0,76.19047619047618,66.66666666666667,87.5,0.0,0.0,0.0,0.0,,,3.6649,0.007818564
China,2020-01-28,69.91,55.73,63.69,0.0,76.19047619047618,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,3.6832,0.012529749
China,2020-01-29,69.91,55.73,63.69,0.0,76.19047619047618,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,3.2893,0.011627607
China,2020-01-30,69.91,55.73,63.69,0.0,76.19047619047618,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,3.046,0.015336413
China,2020-01-31,69.91,55.73,63.69,0.0,76.19047619047618,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,2.8156,0.018744506
China,2020-02-01,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,2.6768,0.021751646
China,2020-02-02,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,2.5902,0.03057259
China,2020-02-03,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,2.3447,0.03438163
China,2020-02-04,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,2.0972,0.03608568
China,2020-02-05,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.9598,0.04310234
China,2020-02-06,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.7282,0.046309955
China,2020-02-07,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.6013,0.050620187
China,2020-02-08,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.4784,0.054729946
China,2020-02-09,77.31,59.9,68.45,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.4028,0.05452947
China,2020-02-10,75.46,58.85,67.26,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.3927,0.058839705
China,2020-02-11,75.46,58.85,67.26,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.4072,0.062247794
China,2020-02-12,75.46,58.85,67.26,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.5778,0.05553185
China,2020-02-13,75.46,58.85,67.26,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.8161,0.073775165
China,2020-02-14,75.46,58.85,67.26,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.5244,0.08049111
China,2020-02-15,75.46,58.85,67.26,0.0,85.71428571428571,66.66666666666667,87.5,33.333333333333336,0.0,0.0,0.0,,,1.1961,0.0860042
China,2020-02-16,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.9488,0.08640515
China,2020-02-17,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.7806,0.08550301
China,2020-02-18,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.6259,0.089412294
China,2020-02-19,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.5305,0.100237995
China,2020-02-20,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.412,0.08720706
China,2020-02-21,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3867,0.07197088
China,2020-02-22,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.367,0.07828587
China,2020-02-23,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3063,0.0680616
China,2020-02-24,75.46,60.94,69.64,0.0,85.71428571428571,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.2978,0.07327397
China,2020-02-25,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.299,0.06635755
China,2020-02-26,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3242,0.060243037
China,2020-02-27,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3018,0.050920904
China,2020-02-28,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3141,0.055331375
China,2020-02-29,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3229,0.03949377
China,2020-03-01,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3145,0.042801626
China,2020-03-02,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.285,0.03197592
China,2020-03-03,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.2524,0.028267115
China,2020-03-04,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.2448,0.026663307
China,2020-03-05,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.2158,0.02696402
China,2020-03-06,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.2048,0.025460452
China,2020-03-07,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.1836,0.023555929
China,2020-03-08,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.161,0.022854263
China,2020-03-09,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.1572,0.020949742
China,2020-03-10,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.1515,0.019245695
China,2020-03-11,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.1601,0.017842364
China,2020-03-12,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.1525,0.015737366
China,2020-03-13,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.1709,0.013632367
China,2020-03-14,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.2111,0.012128797
China,2020-03-15,81.02,64.06,73.21,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.247,0.010324514
China,2020-03-16,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3094,0.009422371
China,2020-03-17,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.3785,0.009121657
China,2020-03-18,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.4715,0.008019039
China,2020-03-19,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.5575,0.0077183256
China,2020-03-20,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.6567,0.007417612
China,2020-03-21,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.7318,0.006715946
China,2020-03-22,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.8138,0.006314994
China,2020-03-23,79.17,63.02,72.02,0.0,92.85714285714286,83.33333333333334,87.5,33.333333333333336,0.0,0.0,0.0,,,0.84,0.0058138035
China,2020-03-24,79.17,62.24,71.13,0.0,92.85714285714286,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8845,0.005212376
China,2020-03-25,79.17,62.24,71.13,0.0,92.85714285714286,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.9085,0.00451071
China,2020-03-26,81.94,63.8,72.92,0.0,96.42857142857143,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.9371,0.004310234
China,2020-03-27,81.94,63.8,72.92,0.0,96.42857142857143,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.9137,0.004310234
China,2020-03-28,73.61,59.11,67.56,0.0,96.42857142857143,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8958,0.0040095197
China,2020-03-29,73.61,59.11,67.56,0.0,96.42857142857143,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8547,0.003909282
China,2020-03-30,73.61,59.11,67.56,0.0,96.42857142857143,83.33333333333334,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8105,0.0034080918
China,2020-03-31,73.61,61.2,69.94,0.0,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7522,0.0031073778
China,2020-04-01,73.61,61.2,69.94,0.0,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6935,0.0034080918
China,2020-04-02,73.61,61.2,69.94,0.0,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6295,0.0034080918
China,2020-04-03,69.91,59.11,67.56,0.0,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5894,0.0033078538
China,2020-04-04,69.91,59.11,67.56,0.0,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5833,0.0034080918
China,2020-04-05,69.91,59.11,67.56,0.0,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5878,0.0032076158
China,2020-04-06,69.91,59.11,67.56,0.0,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6245,0.0030071398
China,2020-04-07,69.91,59.11,67.56,0.0,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6519,0.002606188
China,2020-04-08,56.94,51.82,59.23,0.0,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7023,0.0021049979
China,2020-04-09,56.94,51.82,59.23,0.0,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6909,0.0017040459
China,2020-04-10,56.94,51.82,59.23,0.0,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6774,0.001403332
China,2020-04-11,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7198,0.001403332
China,2020-04-12,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7654,0.001102618
China,2020-04-13,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7837,0.001102618
China,2020-04-14,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8111,0.001102618
China,2020-04-15,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8641,0.0010023799
China,2020-04-16,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.9337,0.00080190395
China,2020-04-17,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.0027,0.000701666
China,2020-04-18,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8437,0.12960772
China,2020-04-19,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7181,0.12960772
China,2020-04-20,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.645,0.12940726
China,2020-04-21,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5965,0.12940726
China,2020-04-22,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5527,0.12930702
China,2020-04-23,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5101,0.12930702
China,2020-04-24,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.4748,0.12930702
China,2020-04-25,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.476,0.0
China,2020-04-26,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.4734,0.0
China,2020-04-27,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5024,0.000100237994
China,2020-04-28,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5383,0.000100237994
China,2020-04-29,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5311,0.000100237994
China,2020-04-30,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5239,0.000100237994
China,2020-05-01,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.4876,0.000100237994
China,2020-05-02,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.4877,0.000100237994
China,2020-05-03,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5224,0.000100237994
China,2020-05-04,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5589,0.0
China,2020-05-05,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.5947,0.0
China,2020-05-06,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6283,0.0
China,2020-05-07,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6428,0.0
China,2020-05-08,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6863,0.0
China,2020-05-09,56.94,53.39,59.23,12.5,75.0,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7558,0.0
China,2020-05-10,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7813,0.0
China,2020-05-11,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7496,0.0
China,2020-05-12,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7758,0.000100237994
China,2020-05-13,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.793,0.000100237994
China,2020-05-14,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8178,0.000100237994
China,2020-05-15,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8582,0.000100237994
China,2020-05-16,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.902,0.000100237994
China,2020-05-17,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.9579,0.00020047599
China,2020-05-18,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.03,0.00020047599
China,2020-05-19,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.0759,0.000100237994
China,2020-05-20,81.94,67.45,75.3,12.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.1617,0.000100237994
China,2020-05-21,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.2753,0.000100237994
China,2020-05-22,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.3133,0.000100237994
China,2020-05-23,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.2744,0.000100237994
China,2020-05-24,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.2546,0.0
China,2020-05-25,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.1937,0.0
China,2020-05-26,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.092,0.0
China,2020-05-27,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.004,0.0
China,2020-05-28,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8967,0.0
China,2020-05-29,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8091,0.0
China,2020-05-30,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7243,0.0
China,2020-05-31,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7127,0.0
China,2020-06-01,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7039,0.0
China,2020-06-02,81.94,70.57,75.3,37.5,96.42857142857143,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6756,0.0
China,2020-06-03,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6522,0.0
China,2020-06-04,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.6708,0.0
China,2020-06-05,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.682,0.0
China,2020-06-06,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7024,0.0
China,2020-06-07,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7783,0.0
China,2020-06-08,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8953,0.0
China,2020-06-09,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.0859,0.0
China,2020-06-10,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.215,0.0
China,2020-06-11,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.3468,0.0
China,2020-06-12,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.5653,0.0
China,2020-06-13,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.8368,0.0
China,2020-06-14,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.8468,0.0
China,2020-06-15,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.7572,0.0
China,2020-06-16,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.6137,0.0
China,2020-06-17,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.467,0.0
China,2020-06-18,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.3346,0.0
China,2020-06-19,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.2119,0.0
China,2020-06-20,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.1757,0.0
China,2020-06-21,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.107,0.000100237994
China,2020-06-22,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.0909,0.000100237994
China,2020-06-23,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,1.02,0.000100237994
China,2020-06-24,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.9472,0.00020047599
China,2020-06-25,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.903,0.00020047599
China,2020-06-26,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.8664,0.000300714
China,2020-06-27,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.803,0.000300714
China,2020-06-28,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7795,0.00020047599
China,2020-06-29,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7808,0.00020047599
China,2020-06-30,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,,,0.7866,0.00020047599
China,2020-07-01,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,0.0011759183,85039.92,0.8481,0.000100237994
China,2020-07-02,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,0.0012197959,82087.15,0.8484,0.000100237994
China,2020-07-03,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,0.0011934694,83943.61,0.8829,0.0
China,2020-07-04,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,0.0011473979,87730.2,0.9433,0.0
China,2020-07-05,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,0.0011215102,89831.31,1.0378,0.0
China,2020-07-06,78.24,68.49,72.92,37.5,91.66666666666667,100.0,75.0,33.333333333333336,0.0,0.0,0.0,0.0011042517,91232.055,1.1684,0.0
