wave_id,country,variant,variant_era,strategy,start,end,peak_date,mean_StringencyIndex_Average,early_StringencyIndex_Average,late_StringencyIndex_Average,peak_StringencyIndex_Average,mean_GovernmentResponseIndex_Average,early_GovernmentResponseIndex_Average,late_GovernmentResponseIndex_Average,peak_GovernmentResponseIndex_Average,mean_ContainmentHealthIndex_Average,early_ContainmentHealthIndex_Average,late_ContainmentHealthIndex_Average,peak_ContainmentHealthIndex_Average,mean_EconomicSupportIndex,early_EconomicSupportIndex,late_EconomicSupportIndex,peak_EconomicSupportIndex,mean_reservoir_gating_index,early_reservoir_gating_index,late_reservoir_gating_index,peak_reservoir_gating_index,mean_detection_index,early_detection_index,late_detection_index,peak_detection_index,mean_barrier_information_index,early_barrier_information_index,late_barrier_information_index,peak_barrier_information_index,mean_targeted_protection_index,early_targeted_protection_index,late_targeted_protection_index,peak_targeted_protection_index,mean_people_vaccinated_per_hundred,early_people_vaccinated_per_hundred,late_people_vaccinated_per_hundred,peak_people_vaccinated_per_hundred,mean_people_fully_vaccinated_per_hundred,early_people_fully_vaccinated_per_hundred,late_people_fully_vaccinated_per_hundred,peak_people_fully_vaccinated_per_hundred,mean_total_boosters_per_hundred,early_total_boosters_per_hundred,late_total_boosters_per_hundred,peak_total_boosters_per_hundred,mean_positive_rate,early_positive_rate,late_positive_rate,peak_positive_rate,mean_tests_per_case,early_tests_per_case,late_tests_per_case,peak_tests_per_case,mean_reproduction_rate,early_reproduction_rate,late_reproduction_rate,peak_reproduction_rate,mean_new_deaths_smoothed_per_million,early_new_deaths_smoothed_per_million,late_new_deaths_smoothed_per_million,peak_new_deaths_smoothed_per_million
KR07,South Korea,Omicron BA.5,Omicron BA.4/BA.5,Test-trace-isolate with adaptive distancing,2022-06-22,2022-10-09,2022-08-19,13.66254545454545,13.889999999999999,12.102857142857147,13.89,39.66609090909092,36.459999999999994,38.20571428571428,41.67,39.26190909090912,38.10000000000001,36.51928571428571,40.48,42.5,25.0,50.0,50.0,3.2792207792207786,3.5714285714285707,1.2755102040816326,3.5714285714285716,100.0,100.0,100.0,100.0,85.9090909090909,87.5,75.0,87.5,77.42424242424244,66.66666666666666,76.19047619047618,83.33333333333334,86.39170865454547,86.35560464285713,86.42104364285713,86.399315,85.57154797272729,85.52834150000001,85.60621499999999,85.57811,76.69834022727274,72.991458,79.306644,78.013435,6.873420699999998,6.873420699999999,6.873420699999999,6.8734207,14.548797,14.548797000000004,14.548797000000004,14.548797,1.089801818181818,1.1717357142857143,0.7632285714285715,1.0974,0.7347914760909091,0.16730097857142856,0.6997476707142856,1.1614511
KR08,South Korea,Omicron descendants,Omicron descendants,Test-trace-isolate with adaptive distancing,2022-10-10,2023-03-04,2022-12-19,11.11,11.110000000000001,11.110000000000001,11.11,36.46,36.459999999999994,36.459999999999994,36.46,34.52,34.519999999999996,34.519999999999996,34.52,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,75.0,75.0,75.0,75.0,66.66666666666667,66.66666666666666,66.66666666666666,66.66666666666667,86.44234080136987,86.42548714285715,86.44801,86.44801,85.63553115753425,85.615213,85.64171000000002,85.64171,79.73132109589042,79.43683007142859,79.80677,79.80677,6.873420699999999,6.873420699999999,6.873420699999999,6.8734207,14.548797000000004,14.548797000000004,14.548797000000004,14.548797,1.0317678082191781,1.0346571428571427,0.9517000000000003,1.0571,0.7091604876027398,0.4524417428571428,0.2689821357142857,1.0345466
UK01,United Kingdom,Ancestral,pre-variant,National suppression followed by vaccine-led reopening,2020-03-10,2020-07-03,2020-04-19,69.52931034482758,28.471428571428568,71.29999999999998,79.63,61.66758620689654,23.45642857142857,71.38714285714286,65.62,57.392586206896574,22.215000000000003,67.3042857142857,60.71,91.59482758620689,32.142857142857146,100.0,100.0,72.0032840722496,23.469387755102044,78.57142857142857,80.95238095238096,39.58333333333333,23.809523809523817,83.33333333333334,16.666666666666668,58.51293103448276,50.0,73.21428571428571,50.0,44.39655172413793,3.5714285714285716,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.818203657500002,,1.086395982857143,25.576635,39.60535440113637,,94.82187857142857,3.9293892,1.1660793103448277,2.31535,0.8087071428571428,1.0977,7.076854209689656,0.3291141231428572,1.3583627928571431,19.029652
UK02,United Kingdom,Ancestral/Alpha emergence,Alpha transition,National suppression followed by vaccine-led reopening,2020-08-05,2020-11-30,2020-11-13,67.27720338983052,68.32000000000002,66.99428571428572,64.81,67.57288135593221,69.12142857142858,67.3757142857143,66.15,62.93932203389832,64.71428571428572,62.71642857142858,61.31,100.0,100.0,100.0,100.0,71.36803874092008,76.53061224489797,67.51700680272108,61.904761904761905,63.62994350282486,83.33333333333334,58.33333333333335,58.333333333333336,86.22881355932203,76.78571428571429,87.5,87.5,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9799494802542372,0.6273336307142856,6.919840671428572,8.055509,63.09346706355931,159.9874207142857,14.700710499999998,12.415691,1.1956864406779661,1.1303571428571428,0.9344285714285714,1.0192,2.2285983544915258,0.3178892228571428,6.95854117142857,6.2084184
UK03,United Kingdom,Alpha,Alpha,National suppression followed by vaccine-led reopening,2020-12-01,2021-04-26,2021-01-06,78.56680272108844,66.6657142857143,61.11000000000001,87.96,77.89551020408165,69.06142857142859,68.02,83.96,74.736462585034,64.64142857142858,63.450000000000024,81.67,100.0,100.0,100.0,100.0,83.84353741496598,68.02721088435375,60.7142857142857,91.66666666666667,58.333333333333336,58.33333333333335,58.33333333333335,58.333333333333336,87.5,87.5,87.5,87.5,76.25850340136054,65.0,73.33333333333336,80.0,21.826010238775513,0.0,48.55357657142856,0.0,3.152907225442177,0.0,15.711867428571427,0.0,0.0,0.0,0.0,0.0,4.142978389659865,5.25435865,0.27839448285714286,12.968335,105.60086752993197,19.090647571428573,369.99904142857133,7.727365,0.9162877551020409,1.0650071428571428,0.9054571428571428,1.1291,7.8058894297959185,6.804834835714287,0.562741742857143,11.8071
UK04,United Kingdom,Delta,Delta,National suppression followed by vaccine-led reopening,2021-05-17,2021-08-02,2021-07-18,52.67128205128205,62.5,43.980000000000004,51.39,63.5615384615385,68.79999999999998,57.80999999999998,63.8,58.359615384615374,64.35000000000001,51.789999999999985,58.63,100.0,100.0,100.0,100.0,51.64835164835167,67.85714285714288,46.42857142857144,46.42857142857143,58.33333333333331,58.33333333333335,58.33333333333335,58.333333333333336,87.5,87.5,87.5,87.5,78.46153846153847,73.33333333333336,83.33333333333334,83.33333333333334,63.2400807051282,55.95471742857143,68.41032028571428,67.92975,45.86940819230769,33.849252285714286,55.038946142857135,52.94821,0.0,0.0,0.0,0.0,1.6967100864102564,0.29379047928571433,3.905038914285714,3.5119483,137.87005944871794,350.34021642857135,26.027984428571425,28.829897,1.2484448717948717,1.1993857142857143,0.9871785714285713,1.1603,0.42663837358974366,0.180047425,1.0569367578571427,0.6872633
UK05,United Kingdom,Delta,Delta,National suppression followed by vaccine-led reopening,2021-08-03,2021-11-07,2021-10-20,42.86505154639174,43.980000000000004,43.625,43.64,53.51247422680412,57.80999999999998,48.23857142857143,48.25,51.07134020618556,51.789999999999985,51.55785714285714,51.57,70.61855670103093,100.0,25.0,25.0,42.390770741286204,46.42857142857144,38.09523809523809,38.095238095238095,58.33333333333334,58.33333333333335,58.33333333333335,58.333333333333336,87.5,87.5,87.5,87.5,83.33333333333336,83.33333333333334,83.33333333333334,83.33333333333334,71.29320081443299,69.11872285714286,73.35755021428572,72.682465,64.09569939175259,58.36254414285714,67.06077042857143,66.67729,2.9464262216494843,0.0,12.207012571428573,6.959878,3.7686851103092787,3.4390580142857146,4.705429114285715,4.4353027,27.252499020618558,29.15054292857143,21.310819928571426,22.593939,1.0178226804123711,0.9916571428571429,0.982,1.0522,1.9451867752577319,1.3540225071428573,2.5085410499999994,2.1036963
UK06,United Kingdom,Omicron BA.1,Omicron BA.1,National suppression followed by vaccine-led reopening,2021-11-08,2022-02-24,2022-01-29,39.9159633027523,43.60214285714287,31.04357142857143,36.82,46.15165137614679,48.22642857142858,41.15714285714286,44.41,49.173302752293566,51.544999999999995,43.46857142857142,47.18,25.0,25.0,25.0,25.0,34.589340323285285,38.09523809523809,23.299319727891156,30.952380952380956,58.33333333333333,58.33333333333335,58.33333333333335,58.333333333333336,87.5,87.5,87.5,87.5,83.33333333333339,83.33333333333334,83.33333333333334,83.33333333333334,75.82421156880733,74.19182242857144,77.07963392857144,76.75858,69.59543218348624,67.517375,71.63713971428572,70.972984,42.976713862385324,19.099339499999996,55.65317850000001,54.66368,6.462167034862386,4.074227978571428,5.876819349999999,7.7873626,17.380267454128436,24.618325857142857,17.109189571428573,12.8427,1.0598972477064221,1.0278142857142858,0.8077500000000002,1.1842,2.390677550458716,2.3425621642857144,2.039639571428571,3.2016413
UK07,United Kingdom,Omicron BA.2,Omicron BA.2,National suppression followed by vaccine-led reopening,2022-02-25,2022-06-02,2022-03-18,16.818673469387758,24.41428571428571,11.110000000000001,20.37,31.69183673469388,37.431428571428576,26.819999999999997,35.16,32.64663265306122,39.20428571428571,27.07999999999999,36.61,25.0,25.0,25.0,25.0,9.657434402332363,20.23809523809524,0.0,16.666666666666668,58.333333333333336,58.33333333333335,58.33333333333335,58.333333333333336,75.76530612244898,87.5,62.5,87.5,83.33333333333336,83.33333333333334,83.33333333333334,83.33333333333334,77.77952965306123,77.23174257142857,78.40755321428571,77.34018,72.69586854081633,71.9700432857143,73.28222714285717,72.286095,57.2520101632653,56.201475214285715,58.22483128571428,56.640118,6.879533734693876,5.5225807,3.0805097499999996,9.669919,17.81788904081633,18.223014999999997,32.504044714285705,10.403653,0.9423193877551023,1.0531857142857144,1.0258857142857143,1.1864,1.8906369533673468,1.703640785714286,0.7900834307142858,1.8396866
UK08,United Kingdom,Omicron BA.5,Omicron BA.4/BA.5,National suppression followed by vaccine-led reopening,2022-06-03,2022-08-21,2022-07-15,10.8325,11.110000000000001,9.524285714285714,11.11,20.963,24.591428571428565,17.595714285714287,20.57,23.777749999999997,27.07999999999999,20.109999999999996,23.51,1.25,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,36.458333333333336,58.33333333333335,16.666666666666664,33.333333333333336,61.25,62.5,55.357142857142854,62.5,83.33333333333336,83.33333333333334,83.33333333333334,83.33333333333334,78.6937639875,78.50578392857143,78.85275742857142,78.718636,73.8264249625,73.41204971428571,74.26087642857142,73.848366,58.784537924999995,58.41486600000001,59.09784328571428,58.841015,3.0355813999999994,3.035581399999999,3.035581399999999,3.0355814,32.94261999999999,32.94261999999999,32.94261999999999,32.94262,1.1210775,1.3553499999999998,1.0459714285714288,0.992,1.23979790325,0.5513671750000001,1.3010409714285713,1.7873037
US01,United States,Ancestral,pre-variant,Decentralised mitigation and vaccine-led transition,2020-03-16,2020-05-25,2020-04-07,71.75056338028165,67.9257142857143,72.69000000000003,72.69,61.5881690140845,51.07857142857142,64.58000000000001,64.58,62.84211267605635,56.45928571428571,64.88,64.88,52.816901408450704,13.392857142857142,62.5,62.5,90.25821596244134,84.52380952380952,91.66666666666667,91.66666666666667,41.666666666666664,41.66666666666667,41.66666666666667,41.66666666666667,89.96478873239437,62.5,100.0,100.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.405579788732394,6.619546328571429,6.692511171428571,16.04659,10.568511278873238,15.859598964285714,15.181021749999998,6.2771926,1.4656718309859151,2.9778285714285713,0.9392785714285715,1.334,3.9438167853661983,0.2251844757857143,4.154066478571428,3.695093
US02,United States,Ancestral,pre-variant,Decentralised mitigation and vaccine-led transition,2020-05-26,2020-09-08,2020-07-21,69.67999999999999,72.69000000000003,68.98,68.98,64.40339622641511,64.58000000000001,64.58000000000001,64.58,64.67792452830189,64.88,64.88,64.88,62.5,62.5,62.5,62.5,87.80323450134772,91.66666666666667,86.90476190476191,86.90476190476191,53.77358490566038,41.66666666666667,58.33333333333335,58.333333333333336,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573109955660378,4.885526857142858,5.011491921428571,6.9156675,18.628558179245285,20.759834428571427,19.982282857142856,14.463122,1.0408452830188681,0.9850071428571429,0.9270571428571428,1.064,2.6798108632075466,2.8853609428571434,2.5446712285714286,2.8752625
US03,United States,Ancestral/Alpha transition,Alpha transition,Decentralised mitigation and vaccine-led transition,2020-09-30,2021-04-28,2021-01-08,66.84398104265402,66.20000000000002,54.32571428571429,71.76,64.88857819905213,61.980000000000004,61.87499999999999,68.44,65.22943127962085,61.89999999999999,61.785714285714285,69.29,62.5,62.5,62.5,62.5,80.98623335590162,83.33333333333334,63.09523809523809,86.90476190476191,68.99684044233807,58.33333333333335,75.0,75.0,100.0,100.0,100.0,100.0,45.03949447077409,33.33333333333333,77.61904761904763,43.333333333333336,11.199851743106635,0.0,42.1134535,2.924836,6.341006076042181,0.0,29.601719428571432,0.29971623,4.271222213744076e-06,0.0,2.8631323357142858e-05,0.0,7.689214132227487,4.29171295,5.098651371428572,13.183497,15.182013283886254,23.334576,19.683501,7.5967193,1.0131535545023695,1.0873571428571427,0.9127857142857143,1.0811,5.038924129857819,1.9553134999999997,2.0044316214285716,8.621186
US04,United States,Delta,Delta,Decentralised mitigation and vaccine-led transition,2021-06-19,2021-10-23,2021-09-02,52.11133858267716,58.857142857142875,52.21642857142859,52.47,55.21897637795276,62.01428571428572,51.11071428571429,56.0,58.691811023622044,63.72928571428572,58.40857142857142,58.64,30.905511811023622,50.0,0.0,37.5,60.76115485564305,77.3809523809524,58.33333333333335,58.33333333333333,75.0,75.0,75.0,75.0,78.64173228346456,87.5,75.0,75.0,83.33333333333339,83.33333333333334,83.33333333333334,83.33333333333334,58.98149968503936,53.379357571428564,64.08198328571429,60.81236,52.22018651968504,47.51920664285715,57.0535222142857,53.28192,0.8579071320058739,8.917747685714286e-05,3.8865538714285712,0.5531135,6.96162333937008,1.941814064285714,6.03573385,9.566207,19.35224301574803,51.691611785714294,16.6429485,10.454856,1.124772440944882,1.0201214285714284,0.8892928571428572,1.0275,3.0430556181889767,0.8090148785714286,4.602762228571429,4.5793386
US05,United States,Omicron BA.1,Omicron BA.1,Decentralised mitigation and vaccine-led transition,2021-10-24,2022-03-31,2022-01-12,45.97798742138365,52.16642857142857,37.08357142857142,47.54,47.521194968553466,51.071428571428555,42.40571428571428,48.4,54.30874213836479,58.36071428571429,48.46071428571429,55.32,0.0,0.0,0.0,0.0,47.00509134471399,58.33333333333335,30.44217687074831,51.19047619047619,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,71.31818102515723,65.02205864285715,74.79168157142858,72.47131,61.644423194968546,57.80517100000001,64.30083507142857,62.19766,21.8700780408805,6.797433535714286,29.824103357142853,25.09893,12.318616979245283,5.209905821428571,3.380980792857143,25.81482,13.605963513207545,19.25955057142857,29.705585785714284,3.8982897,0.9791735849056604,0.9836357142857143,0.908342857142857,1.2118,4.573891690566038,3.8268213999999996,2.3981085785714287,5.3414464
US06,United States,Omicron BA.5,Omicron BA.4/BA.5,Decentralised mitigation and vaccine-led transition,2022-04-05,2022-09-27,2022-07-14,28.562784090909098,29.834999999999997,24.170000000000005,30.75,37.15926136363636,37.870000000000005,34.68857142857143,38.39,42.46835227272727,43.287857142857135,39.64785714285714,43.87,0.0,0.0,0.0,0.0,15.286796536796539,20.23809523809524,17.857142857142858,13.095238095238097,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,83.33333333333336,83.33333333333334,83.33333333333334,83.33333333333334,76.1791007159091,75.08043271428572,77.25944271428573,76.35522,65.42825617045455,64.57387571428572,66.17896528571428,65.54539,36.30297129545455,31.357915071428575,38.96032300000001,37.341633,15.788549333522726,3.720874807142857,20.828125,20.828125,8.805332068181817,27.200774214285712,4.8012004,4.8012004,1.054944318181818,1.1300285714285716,0.903757142857143,1.1026,1.1492859996590907,1.4451005214285717,1.1748612285714286,1.1661669
