wave_id,province,variant,day,observed,reservoir_pred,classic_pred
W001,Anhui,Alpha,0,1.0,2.4765771494219044,2.012932489949942
W001,Anhui,Alpha,1,8.0,5.18405272396679,3.9720654480924966
W001,Anhui,Alpha,2,6.0,8.171437082616874,6.291786663146603
W001,Anhui,Alpha,3,24.0,11.8316981485747,9.401441521594533
W001,Anhui,Alpha,4,21.0,16.339691669278448,13.639848771991241
W001,Anhui,Alpha,5,10.0,21.793638023247684,19.295363178249495
W001,Anhui,Alpha,6,36.0,28.22619013671656,26.559201655142864
W001,Anhui,Alpha,7,46.0,35.56185696864742,35.41960198051251
W001,Anhui,Alpha,8,48.0,43.55252793290308,45.52748098318443
W001,Anhui,Alpha,9,37.0,51.723983866594395,56.09679150221203
W001,Anhui,Alpha,10,60.0,59.3754399640145,65.9332241801624
W001,Anhui,Alpha,11,43.0,65.66904427467138,73.66197978512011
W001,Anhui,Alpha,12,68.0,69.81058730442611,78.11733441342882
W001,Anhui,Alpha,13,72.0,71.26436053639809,78.7205610751459
W001,Anhui,Alpha,14,50.0,69.90588833089276,75.6404237887659
W001,Anhui,Alpha,15,61.0,66.03880377871882,69.66127185432886
W001,Anhui,Alpha,16,74.0,60.277390942704706,61.86594576682337
W001,Anhui,Alpha,17,68.0,53.36407455344753,53.31552824151076
W001,Anhui,Alpha,18,46.0,46.003567945956796,44.84758109985169
W001,Anhui,Alpha,19,51.0,38.760395830522775,37.01147360038807
W001,Anhui,Alpha,20,30.0,32.02350427583298,30.096624391653258
W001,Anhui,Alpha,21,29.0,26.01750425909673,24.199832937780926
W001,Anhui,Alpha,22,21.0,20.83642731781429,19.295170773589
W001,Anhui,Alpha,23,24.0,16.482510314397345,15.289919221964235
W001,Anhui,Alpha,24,16.0,12.900668008426669,12.063102493776498
W001,Anhui,Alpha,25,12.0,10.005211246634715,9.489132835151171
W001,Anhui,Alpha,26,11.0,7.698635910379953,7.450692765506071
W001,Anhui,Alpha,27,9.0,5.8837210503636,5.844623842433102
W001,Anhui,Alpha,28,4.0,4.470552888157704,4.583648541237472
W001,Anhui,Alpha,29,1.0,3.3799862049424414,3.5958276599598658
W001,Anhui,Alpha,30,1.0,2.544772344506127,2.8229407105886697
W001,Anhui,Alpha,31,1.0,1.90927316202183,2.218483394361102
W002,Beijing,Alpha,0,14.0,13.477593680709944,14.884356464254878
W002,Beijing,Alpha,1,8.0,13.461904625011096,16.192816452060946
W002,Beijing,Alpha,2,14.0,14.194129440972146,17.008515230086815
W002,Beijing,Alpha,3,5.0,15.092136988914554,17.492274503598853
W002,Beijing,Alpha,4,27.0,15.909305749911802,17.72990563278402
W002,Beijing,Alpha,5,12.0,16.548790003076014,17.769213400354666
W002,Beijing,Alpha,6,11.0,16.97683527116306,17.639563468131623
W002,Beijing,Alpha,7,20.0,17.186304885361377,17.36212008958324
W002,Beijing,Alpha,8,3.0,17.182617738127934,16.95501580291503
W002,Beijing,Alpha,9,25.0,16.978727639451343,16.435739283783686
W002,Beijing,Alpha,10,29.0,16.59324891248846,15.821998463740995
W002,Beijing,Alpha,11,23.0,16.04933501615862,15.13177124273581
W002,Beijing,Alpha,12,21.0,15.373482927340582,14.382959946157492
W002,Beijing,Alpha,13,16.0,14.59410935755393,13.592897499719259
W002,Beijing,Alpha,14,25.0,13.740009144279348,12.777851992328976
W002,Beijing,Alpha,15,21.0,12.83887866806267,11.952611464263875
W002,Beijing,Alpha,16,23.0,11.916068854553062,11.130187546942206
W002,Beijing,Alpha,17,18.0,10.993675003625972,10.321647679849265
W002,Beijing,Alpha,18,11.0,10.09000408973544,9.536067129503483
W002,Beijing,Alpha,19,11.0,9.219401864421775,8.780581422728048
W002,Beijing,Alpha,20,5.0,8.392381019913696,8.060515111578372
W002,Beijing,Alpha,21,10.0,7.615970199129058,7.379562299254615
W002,Beijing,Alpha,22,14.0,6.894199518628867,6.739996588851183
W002,Beijing,Alpha,23,6.0,6.228646758955786,6.142891845050883
W002,Beijing,Alpha,24,3.0,5.618984067192772,5.588339448905279
W002,Beijing,Alpha,25,5.0,5.063483152080486,5.075651930859609
W002,Beijing,Alpha,26,1.0,4.55945408905552,4.603546593567411
W002,Beijing,Alpha,27,6.0,4.103606992016472,4.170305791388785
W002,Beijing,Alpha,28,6.0,3.6923361812792614,3.773912869906729
W002,Beijing,Alpha,29,2.0,3.321933177699705,3.4121644310454964
W002,Beijing,Alpha,30,1.0,2.988738466525876,3.0827606726269328
W002,Beijing,Alpha,31,3.0,2.6892432765118954,2.7833761703887534
W002,Beijing,Alpha,32,0.0,2.4201523746041547,2.5117137400996343
W002,Beijing,Alpha,33,0.0,2.1784177286775193,2.2655440398575144
W002,Beijing,Alpha,34,1.0,1.9612513252153214,2.0427334329393827
W002,Beijing,Alpha,35,0.0,1.7661237742527867,1.8412623960917955
W002,Beijing,Alpha,36,10.0,1.5907537886784024,1.6592364759864346
W002,Beijing,Alpha,37,0.0,1.433092289964235,1.4948915020078244
W002,Beijing,Alpha,38,1.0,1.291303802254022,1.3465944790032858
W002,Beijing,Alpha,39,2.0,1.1637469457348917,1.2128413224780783
W002,Beijing,Alpha,40,1.0,1.0489552011062293,1.09225236777716
W002,Beijing,Alpha,41,0.0,0.9456186538437632,0.9835663863721815
W002,Beijing,Alpha,42,4.0,0.852567103041401,0.885633675835545
W002,Beijing,Alpha,43,0.0,0.7687547015546997,0.7974086530849405
W002,Beijing,Alpha,44,4.0,0.6932461538128907,0.7179422697411314
W002,Beijing,Alpha,45,4.0,0.6252044125548577,0.6463744803681799
W002,Beijing,Alpha,46,2.0,0.5638797686073265,0.581926925378771
W002,Beijing,Alpha,47,0.0,0.5086002059046908,0.5238959371706434
W002,Beijing,Alpha,48,1.0,0.45876288805261695,0.4716459376406846
W002,Beijing,Alpha,49,6.0,0.41382664647985107,0.42460326504577467
W002,Beijing,Alpha,50,0.0,0.3733053492827057,0.3822504460694729
W002,Beijing,Alpha,51,1.0,0.3367620414172898,0.3441209131362907
W002,Beijing,Alpha,52,1.0,0.30380375917963626,0.3097941560195719
W003,Chongqing,Alpha,0,6.0,8.024726705316068,8.097057615862841
W003,Chongqing,Alpha,1,3.0,11.496039699155716,11.609638766813791
W003,Chongqing,Alpha,2,18.0,14.557301227092939,14.606791822983627
W003,Chongqing,Alpha,3,30.0,17.50530708840477,17.419854881343866
W003,Chongqing,Alpha,4,18.0,20.399875054500097,20.137918046854015
W003,Chongqing,Alpha,5,35.0,23.165925410072205,22.725006487711077
W003,Chongqing,Alpha,6,22.0,25.655069801690587,25.080110141062228
W003,Chongqing,Alpha,7,15.0,27.695146724504603,27.075116415854627
W003,Chongqing,Alpha,8,35.0,29.135142394301674,28.58433143120887
W003,Chongqing,Alpha,9,29.0,29.880834227904767,29.5088781801567
W003,Chongqing,Alpha,10,36.0,29.913122648663787,29.794507230632902
W003,Chongqing,Alpha,11,53.0,29.28547236314172,29.4403003754192
W003,Chongqing,Alpha,12,37.0,28.104669103512528,28.497163074742737
W003,Chongqing,Alpha,13,29.0,26.504383380690783,27.057471397171952
W003,Chongqing,Alpha,14,23.0,24.6209505882281,25.239312793630383
W003,Chongqing,Alpha,15,22.0,22.576780212699934,23.169512091937772
W003,Chongqing,Alpha,16,15.0,20.472246734432773,20.96898063371157
W003,Chongqing,Alpha,17,2.0,18.38408573342432,18.742437741119975
W003,Chongqing,Alpha,18,40.0,16.3675556540104,16.57297563157408
W003,Chongqing,Alpha,19,18.0,14.460126783194495,14.520792322732037
W003,Chongqing,Alpha,20,19.0,12.685331702351183,12.624866858322985
W003,Chongqing,Alpha,21,13.0,11.056146445134274,10.906296243962904
W003,Chongqing,Alpha,22,11.0,9.577725306035784,9.372247816940861
W003,Chongqing,Alpha,23,8.0,8.249529222217262,8.019815069673966
W003,Chongqing,Alpha,24,7.0,7.06695977299852,6.839377672902974
W003,Chongqing,Alpha,25,7.0,6.022613381206842,5.817303552812484
W003,Chongqing,Alpha,26,2.0,5.107248403158708,4.937983947912894
W003,Chongqing,Alpha,27,2.0,4.310533010356267,4.185275596495701
W003,Chongqing,Alpha,28,5.0,3.6216218586956397,3.543458390050587
W003,Chongqing,Alpha,29,7.0,3.029595752727921,2.9978210288773948
W003,Chongqing,Alpha,30,5.0,2.5237896948828245,2.534975718661174
W003,Chongqing,Alpha,31,1.0,2.0940292556939175,2.1429851175307477
W003,Chongqing,Alpha,32,2.0,1.7307917658944,1.8113660319317515
W003,Chongqing,Alpha,33,1.0,1.4253064902924615,1.531017513764879
W004,Fujian,Alpha,0,1.0,1.923653842433187,2.080947239568332
W004,Fujian,Alpha,1,4.0,3.4957267653570194,3.980258821627591
W004,Fujian,Alpha,2,5.0,4.953785141314323,5.861042558886453
W004,Fujian,Alpha,3,8.0,6.433418856916925,7.889471314104972
W004,Fujian,Alpha,4,17.0,7.9214029407441116,10.033330491364117
W004,Fujian,Alpha,5,24.0,9.347805797396981,12.172819391286316
W004,Fujian,Alpha,6,21.0,10.62611418984065,14.154110013075956
W004,Fujian,Alpha,7,4.0,11.687421350889709,15.826673597324026
W004,Fujian,Alpha,8,17.0,46.957498943193734,17.071269258467485
W004,Fujian,Alpha,9,19.0,19.03696450386686,17.817057511507887
W004,Fujian,Alpha,10,24.0,18.702581275888228,18.046662492434347
W004,Fujian,Alpha,11,15.0,18.127377109851555,17.790750574921343
W004,Fujian,Alpha,12,20.0,17.27262043422353,17.115840431845157
W004,Fujian,Alpha,13,15.0,16.167367281976336,16.109599202614813
W004,Fujian,Alpha,14,11.0,14.871773714733466,14.867063848919985
W004,Fujian,Alpha,15,10.0,13.456171404327707,13.479812396929026
W004,Fujian,Alpha,16,9.0,11.988889827067077,12.028766895872312
W004,Fujian,Alpha,17,15.0,10.529497528479602,10.580380768537335
W004,Fujian,Alpha,18,11.0,9.125619674587453,9.18549477143785
W004,Fujian,Alpha,19,11.0,7.812132939860449,7.880027481550448
W004,Fujian,Alpha,20,6.0,6.611872750839743,6.6867509877488915
W004,Fujian,Alpha,21,5.0,5.53720860879425,5.617570997654561
W004,Fujian,Alpha,22,7.0,4.592016425428883,4.675908799108437
W004,Fujian,Alpha,23,2.0,3.7737205929695707,3.858934748796798
W004,Fujian,Alpha,24,4.0,3.0751961530836183,3.159518204620333
W004,Fujian,Alpha,25,2.0,2.4864134619525924,2.567838813183794
W004,Fujian,Alpha,26,3.0,1.9957756038313554,2.0726554614760184
W004,Fujian,Alpha,27,2.0,1.5911453156997568,1.6622594135781612
W004,Fujian,Alpha,28,1.0,1.2605871031469995,1.3251536034124627
W005,Guangdong,Alpha,0,26.0,24.853319026100596,34.00147681693835
W005,Guangdong,Alpha,1,6.0,25.57116803917242,46.35546587625762
W005,Guangdong,Alpha,2,21.0,29.128238483063992,55.281783339065804
W005,Guangdong,Alpha,3,25.0,34.23136722615454,62.13175857003729
W005,Guangdong,Alpha,4,33.0,40.33226560737742,67.40176155216759
W005,Guangdong,Alpha,5,40.0,47.21222119356587,71.24724399576631
W005,Guangdong,Alpha,6,56.0,54.718349320878424,73.70980570766271
W005,Guangdong,Alpha,7,70.0,62.60669674161851,74.81778971502757
W005,Guangdong,Alpha,8,77.0,70.45532211747121,74.62805753694245
W005,Guangdong,Alpha,9,82.0,77.64209082034417,73.23885616009186
W005,Guangdong,Alpha,10,99.0,83.40131678623553,70.78797817063901
W005,Guangdong,Alpha,11,97.0,86.96537978839946,67.44363413146851
W005,Guangdong,Alpha,12,93.0,87.76039340472289,63.39231731848178
W005,Guangdong,Alpha,13,88.0,85.58155799864859,58.82629881439256
W005,Guangdong,Alpha,14,82.0,80.66474396616552,53.93238351401653
W005,Guangdong,Alpha,15,75.0,73.61758617227876,48.88285136005112
W005,Guangdong,Alpha,16,64.0,65.24707833553282,43.828982502511344
W005,Guangdong,Alpha,17,61.0,56.365644119363935,38.89717868553592
W005,Guangdong,Alpha,18,36.0,47.64742752320537,34.18742842577832
W005,Guangdong,Alpha,19,28.0,39.562788472286506,29.773705646404796
W005,Guangdong,Alpha,20,18.0,32.379232004715774,25.705822442891602
W005,Guangdong,Alpha,21,42.0,26.200127011450608,22.012255840151
W005,Guangdong,Alpha,22,22.0,21.015015049042784,18.703514474663454
W005,Guangdong,Alpha,23,20.0,16.745486426542104,15.775684596125753
W005,Guangdong,Alpha,24,33.0,13.280122773319976,13.21387950038992
W005,Guangdong,Alpha,25,22.0,10.497930879939693,10.995400449657604
W005,Guangdong,Alpha,26,6.0,8.282334780545845,9.092492369236059
W005,Guangdong,Alpha,27,6.0,6.52841546795139,7.474639779971794
W005,Guangdong,Alpha,28,3.0,5.1457770512024155,6.110396000484919
W005,Guangdong,Alpha,29,1.0,4.058824952939605,4.968772096148085
W005,Guangdong,Alpha,30,1.0,3.205669277385029,4.02023305802756
W005,Guangdong,Alpha,31,6.0,2.5364176166478196,3.237359570610514
W005,Guangdong,Alpha,32,3.0,2.0113058502637067,2.5952369278361482
W005,Guangdong,Alpha,33,3.0,1.5989088690646418,2.071630484346263
W005,Guangdong,Alpha,34,2.0,1.2745455092526126,1.647001457766123
W005,Guangdong,Alpha,35,0.0,1.018917445309155,1.304409504185324
W005,Guangdong,Alpha,36,0.0,0.8169811271664696,1.0293404469327354
W005,Guangdong,Alpha,37,1.0,0.6570318437145014,0.8094896598451798
W005,Guangdong,Alpha,38,1.0,0.5299710310973101,0.634524400102141
W005,Guangdong,Alpha,39,0.0,0.4287266154043196,0.495842126778897
W005,Guangdong,Alpha,40,1.0,0.3477982141750588,0.3863366324291412
W005,Guangdong,Alpha,41,0.0,0.2829025125561155,0.30017964272562875
W005,Guangdong,Alpha,42,0.0,0.23069801698629397,0.23262231807710052
W005,Guangdong,Alpha,43,1.0,0.18857212080983474,0.17981869765904301
W005,Guangdong,Alpha,44,1.0,0.1544767390083694,0.13867142286090273
W006,Guangxi,Alpha,0,2.0,2.6630509877149438,2.7270947160417163
W006,Guangxi,Alpha,1,3.0,3.7984137822179185,3.9621453370776103
W006,Guangxi,Alpha,2,18.0,4.806632021211096,5.0481671686960246
W006,Guangxi,Alpha,3,0.0,5.7998859556185165,6.107733218609189
W006,Guangxi,Alpha,4,13.0,6.817210196699594,7.180241575832557
W006,Guangxi,Alpha,5,10.0,7.8558756777531515,8.260089751617759
W006,Guangxi,Alpha,6,5.0,8.886244175766196,9.314914216226118
W006,Guangxi,Alpha,7,7.0,9.860598495834141,10.296359733739104
W006,Guangxi,Alpha,8,20.0,10.721002374318994,11.148847061960364
W006,Guangxi,Alpha,9,9.0,11.408154384367746,11.818232317169345
W006,Guangxi,Alpha,10,13.0,11.871058878104362,12.260210915437925
W006,Guangxi,Alpha,11,11.0,12.07588703090876,12.44725400976517
W006,Guangxi,Alpha,12,16.0,12.011878935805752,12.372675556718944
W006,Guangxi,Alpha,13,12.0,11.692707890147727,12.050992321117576
W006,Guangxi,Alpha,14,11.0,11.153102456581689,11.514719440995407
W006,Guangxi,Alpha,15,18.0,10.441993826439575,10.808665051053202
W006,Guangxi,Alpha,16,4.0,9.614313559552047,9.983265749806034
W006,Guangxi,Alpha,17,11.0,8.72352053774835,9.088427139049584
W006,Guangxi,Alpha,18,12.0,7.816208740961944,8.168854362167886
W006,Guangxi,Alpha,19,15.0,6.929217871067904,7.261250861377537
W006,Guangxi,Alpha,20,5.0,6.088940918298402,6.393261302677534
W006,Guangxi,Alpha,21,7.0,5.312160738182396,5.583744664654998
W006,Guangxi,Alpha,22,0.0,4.6077069490783025,4.843879211649021
W006,Guangxi,Alpha,23,4.0,3.9783691247541975,4.178655510743986
W006,Guangxi,Alpha,24,9.0,3.4227038857826164,3.588431340512483
W006,Guangxi,Alpha,25,2.0,2.936553084685137,3.0703475929737714
W006,Guangxi,Alpha,26,1.0,2.5142172718681994,2.619507414562766
W006,Guangxi,Alpha,27,4.0,2.1493029032610664,2.229892539076834
W006,Guangxi,Alpha,28,2.0,1.8352960840682733,1.8950334126194641
W006,Guangxi,Alpha,29,1.0,1.5659247373602925,1.6084703694703784
W006,Guangxi,Alpha,30,1.0,1.3353667425197353,1.3640493551483928
W006,Guangxi,Alpha,31,3.0,1.1383516479432054,1.1560936892247617
W006,Guangxi,Alpha,32,0.0,0.9701925161882053,0.9794874477008141
W006,Guangxi,Alpha,33,2.0,0.8267744908355281,0.8296989171633327
W006,Guangxi,Alpha,34,1.0,0.7045185822810739,0.7027657120988111
W007,Guizhou,Alpha,0,1.0,0.9730605251247588,1.2293936577496445
W007,Guizhou,Alpha,1,2.0,0.9992477460487742,1.6203111360043638
W007,Guizhou,Alpha,2,0.0,1.112038377914763,1.9600827207443465
W007,Guizhou,Alpha,3,1.0,1.2860512895817795,2.288085332161963
W007,Guizhou,Alpha,4,1.0,1.5138908578217893,2.623137312902766
W007,Guizhou,Alpha,5,2.0,1.799958443060562,2.9729919996336496
W007,Guizhou,Alpha,6,2.0,2.1563993098416177,3.3389116958334086
W007,Guizhou,Alpha,7,0.0,2.6006709864813558,3.7178472729503085
W007,Guizhou,Alpha,8,3.0,3.153623368028948,4.103502665213773
W007,Guizhou,Alpha,9,17.0,3.836767470482569,4.486953143797187
W007,Guizhou,Alpha,10,0.0,4.667207437186047,4.857177631932211
W007,Guizhou,Alpha,11,9.0,5.648690595417221,5.201695519715489
W007,Guizhou,Alpha,12,8.0,6.758120357213782,5.5073878945398285
W007,Guizhou,Alpha,13,12.0,7.9298549827215625,5.761496428264129
W007,Guizhou,Alpha,14,6.0,9.045706881874858,5.952720554009737
W007,Guizhou,Alpha,15,7.0,9.94386992928339,6.07228002348715
W007,Guizhou,Alpha,16,10.0,10.456907153349627,6.11478634436202
W007,Guizhou,Alpha,17,8.0,10.47070739809972,6.0787811696974945
W007,Guizhou,Alpha,18,10.0,9.973045692567522,5.96685129418907
W007,Guizhou,Alpha,19,10.0,9.058765185148998,5.785305721274011
W007,Guizhou,Alpha,20,18.0,7.888449819148113,5.543479326798644
W007,Guizhou,Alpha,21,6.0,6.629938666346698,5.25278837961503
W007,Guizhou,Alpha,22,2.0,5.415422608394351,4.92569128646534
W007,Guizhou,Alpha,23,5.0,4.326229658544289,4.574700688862974
W007,Guizhou,Alpha,24,3.0,3.398306326994331,4.211558428621057
W007,Guizhou,Alpha,25,1.0,2.636068276445812,3.8466367853820667
W007,Guizhou,Alpha,26,2.0,2.0260470143520526,3.4885817351151527
W008,Hainan,Alpha,0,4.0,3.85011259766487,4.54902636226454
W008,Hainan,Alpha,1,1.0,3.98122704170924,5.390222465523475
W008,Hainan,Alpha,2,3.0,4.435404848592936,5.971845021199707
W008,Hainan,Alpha,3,11.0,4.983936011437294,6.390726091390087
W008,Hainan,Alpha,4,3.0,5.5342759429621236,6.6939787119421
W008,Hainan,Alpha,5,11.0,6.04857578353402,6.904580754454571
W008,Hainan,Alpha,6,7.0,6.507581861959425,7.0341584253333185
W008,Hainan,Alpha,7,3.0,6.897049267838089,7.08940764817939
W008,Hainan,Alpha,8,3.0,7.203927258539386,7.075297991619125
W008,Hainan,Alpha,9,6.0,7.416410221822297,6.996618332033692
W008,Hainan,Alpha,10,10.0,7.525263981049488,6.858651511965969
W008,Hainan,Alpha,11,2.0,7.525273430041912,6.667384955331096
W008,Hainan,Alpha,12,8.0,7.416272726850879,6.429474238127497
W008,Hainan,Alpha,13,8.0,7.20352087864531,6.152079935731047
W008,Hainan,Alpha,14,19.0,6.897377473837127,5.842647456233689
W008,Hainan,Alpha,15,7.0,6.512376025508791,5.508671895203946
W008,Hainan,Alpha,16,11.0,6.065889254123275,5.157473843751749
W008,Hainan,Alpha,17,7.0,5.576623237653855,4.796001967824356
W008,Hainan,Alpha,18,7.0,5.063166038820772,4.430671327160597
W008,Hainan,Alpha,19,7.0,4.542764413952436,4.067241496759414
W008,Hainan,Alpha,20,6.0,4.0304303344289005,3.7107349519464083
W008,Hainan,Alpha,21,13.0,3.5384077402281333,3.3653935587992168
W008,Hainan,Alpha,22,0.0,3.075973418103127,3.034669193759939
W008,Hainan,Alpha,23,2.0,2.6495102913729918,2.721243373712647
W008,Hainan,Alpha,24,3.0,2.262776119342984,2.4270702021322457
W008,Hainan,Alpha,25,0.0,1.9172910764308575,2.153436823434717
W008,Hainan,Alpha,26,1.0,1.612778098156346,1.9010358232850917
W008,Hainan,Alpha,27,0.0,1.3476049737690903,1.670044518377321
W008,Hainan,Alpha,28,5.0,1.1191930399043728,1.460206754089853
W009,Hebei,Alpha,0,1.0,1.336712224988311,1.7623747947903605
W009,Hebei,Alpha,1,0.0,1.992224065518577,3.0682499963921313
W009,Hebei,Alpha,2,1.0,2.6815426107194957,4.2863054714312945
W009,Hebei,Alpha,3,6.0,3.4694834598035604,5.551415192607979
W009,Hebei,Alpha,4,5.0,4.403005342807383,6.88688453226557
W009,Hebei,Alpha,5,5.0,5.5146692588731065,8.267141920877338
W009,Hebei,Alpha,6,15.0,6.8225981537544165,9.64341885424582
W009,Hebei,Alpha,7,15.0,8.326511148726558,10.956968408655333
W009,Hebei,Alpha,8,17.0,10.001134230810514,12.14782114804423
W009,Hebei,Alpha,9,17.0,11.789241449440393,13.161441603908852
W009,Hebei,Alpha,10,14.0,13.597619372591321,13.953762271824113
W009,Hebei,Alpha,11,8.0,15.299895358822203,14.49454559866846
W009,Hebei,Alpha,12,9.0,16.749382578542907,14.76900367142048
W009,Hebei,Alpha,13,13.0,17.802053032740385,14.777753275829763
W009,Hebei,Alpha,14,9.0,18.344965013061778,14.535353339765505
W009,Hebei,Alpha,15,22.0,18.32133953561945,14.067796562826446
W009,Hebei,Alpha,16,15.0,17.743097028745826,13.409383724047819
W009,Hebei,Alpha,17,23.0,16.686198534752023,12.599399010707724
W009,Hebei,Alpha,18,11.0,15.27123956149218,11.678942821469057
W009,Hebei,Alpha,19,12.0,13.637144886131308,10.688185676368782
W009,Hebei,Alpha,20,21.0,11.916744594023106,9.664203711825246
W009,Hebei,Alpha,21,12.0,10.22002692732053,8.639459410933114
W009,Hebei,Alpha,22,14.0,8.626602020805167,7.640911749019309
W009,Hebei,Alpha,23,18.0,7.185722424786753,6.6896831380922395
W009,Hebei,Alpha,24,8.0,5.920914067627926,5.801176987562938
W009,Hebei,Alpha,25,9.0,4.836458128616442,4.985526600567425
W009,Hebei,Alpha,26,1.0,3.923822065602455,4.248258908101035
W009,Hebei,Alpha,27,5.0,3.167046513210694,3.5910700573566143
W009,Hebei,Alpha,28,0.0,2.546767034220006,3.01262930785499
W009,Hebei,Alpha,29,1.0,2.0429401037422927,2.5093491116281457
W009,Hebei,Alpha,30,1.0,1.636514544167119,2.0760798065341977
W009,Hebei,Alpha,31,1.0,1.3103272489645106,1.7067052432562557
W009,Hebei,Alpha,32,2.0,1.049472850524554,1.3946300117196522
W009,Hebei,Alpha,33,0.0,0.8413437601192976,1.1331595338539704
W009,Hebei,Alpha,34,0.0,0.6754824391359903,0.9157814104196337
W009,Hebei,Alpha,35,1.0,0.5433415905628158,0.7363605764350192
W009,Hebei,Alpha,36,5.0,0.438012778002586,0.5892626666819483
W009,Hebei,Alpha,37,1.0,0.3539590184053477,0.46942015317469815
W010,Henan,Alpha,0,5.0,5.669995840765571,9.134567627624302
W010,Henan,Alpha,1,0.0,7.864111236632435,16.166213480741032
W010,Henan,Alpha,2,4.0,10.946283000023975,22.655178722652618
W010,Henan,Alpha,3,23.0,14.865310653205208,29.269337053063467
W010,Henan,Alpha,4,51.0,19.837079349279108,36.04600622435141
W010,Henan,Alpha,5,45.0,26.15037316760723,42.76526621060405
W010,Henan,Alpha,6,40.0,34.056710252840624,49.10674975277045
W010,Henan,Alpha,7,38.0,43.65055973163867,54.73337538074892
W010,Henan,Alpha,8,72.0,54.70989953858717,59.34518993615552
W010,Henan,Alpha,9,74.0,66.53223103656015,62.71500591404268
W010,Henan,Alpha,10,70.0,77.87547768189701,64.70853945482352
W010,Henan,Alpha,11,71.0,87.14277531798376,65.29029513497457
W010,Henan,Alpha,12,73.0,92.84268737200348,64.51723137117018
W010,Henan,Alpha,13,109.0,94.12594838648882,62.52328196560748
W010,Henan,Alpha,14,89.0,91.06845707970398,59.49838041876096
W010,Henan,Alpha,15,87.0,84.53545164300593,55.66557833365632
W010,Henan,Alpha,16,63.0,75.7721417973472,51.25927965302583
W010,Henan,Alpha,17,67.0,65.99777102344262,46.50674437584976
W010,Henan,Alpha,18,52.0,56.1699454676872,41.61406937245825
W010,Henan,Alpha,19,40.0,46.923220669208845,36.757001394822325
W010,Henan,Alpha,20,32.0,38.609866321249584,32.07628069494524
W010,Henan,Alpha,21,30.0,31.375204902341743,27.676789370975527
W010,Henan,Alpha,22,34.0,25.23006039730129,23.629573450986403
W010,Henan,Alpha,23,15.0,20.10694236608278,19.975778816631596
W010,Henan,Alpha,24,28.0,15.898902725314393,16.73163369638275
W010,Henan,Alpha,25,19.0,12.484393614383936,13.893771539782753
W010,Henan,Alpha,26,15.0,9.74211133616818,11.444373938507082
W010,Henan,Alpha,27,11.0,7.559156803341458,9.35579272885026
W010,Henan,Alpha,28,5.0,5.83494435149315,7.594464669876581
W010,Henan,Alpha,29,3.0,4.482517117697284,6.1240525707279145
W010,Henan,Alpha,30,2.0,3.4283551372030163,4.907832299821152
W010,Henan,Alpha,31,3.0,2.611368567938209,3.910399260672447
W010,Henan,Alpha,32,1.0,1.981507432342638,3.0987965194243667
W011,Hubei,Alpha,0,444.0,428.7214683216581,537.8992496483941
W011,Hubei,Alpha,1,0.0,437.5309113236332,687.8337907885101
W011,Hubei,Alpha,2,105.0,480.9639870846649,802.5671650700787
W011,Hubei,Alpha,3,212.0,540.3006661389468,897.9465264826813
W011,Hubei,Alpha,4,297.0,607.3609386132999,980.8887402186057
W011,Hubei,Alpha,5,365.0,678.9377835071639,1054.0372029841435
W011,Hubei,Alpha,6,2131.0,753.7912418129675,1118.0280256887272
W011,Hubei,Alpha,7,0.0,831.2091912098044,1172.6173148769956
W011,Hubei,Alpha,8,1349.0,910.3739873955205,1217.2553266716386
W011,Hubei,Alpha,9,903.0,990.1122134586528,1251.3847227539138
W011,Hubei,Alpha,10,1347.0,1068.8249249361909,1274.5957600296474
W011,Hubei,Alpha,11,4024.0,1144.5118168721622,1286.7031272661914
W011,Hubei,Alpha,12,2345.0,1214.8563427085874,1287.776844544273
W011,Hubei,Alpha,13,3156.0,1277.359113023416,1278.1442999196133
W011,Hubei,Alpha,14,2987.0,1329.510278409432,1258.373208579848
W011,Hubei,Alpha,15,2447.0,1368.9871165132097,1229.241795011732
W011,Hubei,Alpha,16,2841.0,1393.8563431685075,1191.7007762907788
W011,Hubei,Alpha,17,2147.0,1402.755780174689,1146.8307831099783
W011,Hubei,Alpha,18,2531.0,1395.0296846090782,1095.7982303378071
W011,Hubei,Alpha,19,2097.0,1370.797398679198,1039.8121317469902
W011,Hubei,Alpha,20,1638.0,1330.9452180914159,980.0838614631294
W011,Hubei,Alpha,21,0.0,1277.0440349777098,917.7913764776447
W011,Hubei,Alpha,22,14840.0,1211.2071348490758,854.0489370248838
W011,Hubei,Alpha,23,6200.0,1135.9106524616273,789.8829118305266
W011,Hubei,Alpha,24,1843.0,1053.8020928048036,726.2138513635649
W011,Hubei,Alpha,25,1933.0,967.5201346652698,663.8446688925061
W011,Hubei,Alpha,26,1807.0,879.5431057464766,603.4544955039969
W011,Hubei,Alpha,27,1693.0,792.0760834547357,545.5975746018764
W011,Hubei,Alpha,28,349.0,706.9794128094107,490.7064318171067
W011,Hubei,Alpha,29,411.0,625.7358009055746,439.0984915716942
W011,Hubei,Alpha,30,220.0,549.4495649093707,390.98530265657627
W011,Hubei,Alpha,31,1422.0,478.8699964912222,346.4835713182624
W011,Hubei,Alpha,32,0.0,414.4307282830268,305.62727015027986
W011,Hubei,Alpha,33,203.0,356.29790238988204,268.38018354712165
W011,Hubei,Alpha,34,499.0,304.42135021267086,234.6483556214678
